product_id,restaurant_id,product_name,category,price,cost,availability
PROD00784,REST0022,Food Item 0784,Dessert,776.75,511.68,Unavailable
PROD00785,REST0045,Food Item 0785,Curry,793.95,584.32,Available
PROD00786,REST0061,Food Item 0786,Chicken,594.22,439.08,Unavailable
PROD00787,REST0099,Food Item 0787,Drinks,645.54,398.12,Available
PROD00788,REST0093,Food Item 0788,Burger,1156.32,730.78,Available
PROD00789,REST0021,Food Item 0789,Pizza,911.3,460.86,Available
PROD00790,REST0071,Food Item 0790,Drinks,239.45,157.7,Unavailable
PROD00791,REST0061,Food Item 0791,Noodles,349.1,164.5,Available
PROD00792,REST0076,Food Item 0792,Rice,1173.62,628.36,Unavailable
PROD00793,REST0036,Food Item 0793,Burger,904.58,588.44,Available
PROD00794,REST0024,Food Item 0794,Drinks,1108.25,601.88,Available
PROD00795,REST0032,Food Item 0795,Drinks,448.17,208.38,Unavailable
PROD00796,REST0091,Food Item 0796,Rice,921.22,644.45,Available
PROD00797,REST0096,Food Item 0797,Drinks,891.12,483.97,Available
PROD00798,REST0059,Food Item 0798,Snacks,438.27,205.52,Available
PROD00799,REST0096,Food Item 0799,Burger,714.88,337.74,Available
PROD00800,REST0096,Food Item 0800,Noodles,797.61,419.17,Unavailable
PROD00801,REST0090,Food Item 0801,Burger,639.62,321.99,Unavailable
PROD00802,REST0075,Food Item 0802,Rice,1013.35,691.4,Available
PROD00803,REST0082,Food Item 0803,Noodles,1019.5,557.16,Available
PROD00804,REST0005,Food Item 0804,Biryani,1038.65,718.13,Unavailable
PROD00805,REST0016,Food Item 0805,Pizza,987.7,495.98,Available
PROD00806,REST0011,Food Item 0806,Curry,647.13,386.9,Unavailable
PROD00807,REST0035,Food Item 0807,Biryani,531.95,349.18,Available
PROD00808,REST0075,Food Item 0808,Snacks,1017.89,657.15,Available
PROD00809,REST0042,Food Item 0809,Burger,649.42,409.35,Available
PROD00810,REST0087,Food Item 0810,Noodles,386.08,280.85,Unavailable
PROD00811,REST0098,Food Item 0811,Pizza,667.93,346.36,Available
PROD00812,REST0081,Food Item 0812,Pizza,273.2,163.41,Available
PROD00813,REST0010,Food Item 0813,Rice,866.96,620.05,Available
PROD00814,REST0082,Food Item 0814,Rice,482.79,228.54,Available
PROD00815,REST0008,Food Item 0815,Rice,401.51,187.41,Available
PROD00816,REST0026,Food Item 0816,Chicken,1153.03,599.56,Available
PROD00817,REST0003,Food Item 0817,Burger,959.03,613.69,Available
PROD00818,REST0059,Food Item 0818,Dessert,970.04,512.15,Unavailable
PROD00819,REST0088,Food Item 0819,Snacks,793.62,402.42,Unavailable
PROD00820,REST0003,Food Item 0820,Drinks,1026.31,603.1,Available
PROD00821,REST0038,Food Item 0821,Snacks,939.9,595.97,Unavailable
PROD00822,REST0002,Food Item 0822,Curry,766.68,402.18,Available
PROD00823,REST0099,Food Item 0823,Rice,1158.01,625.57,Available
PROD00824,REST0017,Food Item 0824,Curry,326.92,207.29,Available
PROD00825,REST0073,Food Item 0825,Snacks,1138.85,835.6,Available
PROD00826,REST0036,Food Item 0826,Chicken,553.55,361.15,Available
PROD00827,REST0086,Food Item 0827,Curry,690.67,473.02,Available
PROD00828,REST0095,Food Item 0828,Burger,252.56,141.44,Unavailable
PROD00829,REST0098,Food Item 0829,Noodles,703.32,373.94,Available
PROD00830,REST0088,Food Item 0830,Dessert,780.1,457.36,Available
PROD00831,REST0073,Food Item 0831,Dessert,1197.52,828.85,Available
PROD00832,REST0002,Food Item 0832,Snacks,1173.21,688.55,Unavailable
PROD00833,REST0085,Food Item 0833,Drinks,1163.71,819.27,Available
PROD00834,REST0034,Food Item 0834,Rice,496.26,370.52,Available
PROD00835,REST0027,Food Item 0835,Snacks,1190.57,561.48,Available
PROD00836,REST0037,Food Item 0836,Curry,611.92,283.7,Available
PROD00837,REST0071,Food Item 0837,Chicken,1039.98,514.66,Available
PROD00838,REST0022,Food Item 0838,Noodles,353.63,199.91,Available
PROD00839,REST0068,Food Item 0839,Dessert,666.3,326.03,Available
PROD00840,REST0014,Food Item 0840,Biryani,1163.29,827.33,Available
PROD00841,REST0098,Food Item 0841,Dessert,1142.79,522.19,Available
PROD00842,REST0023,Food Item 0842,Noodles,858.43,467.62,Available
PROD00843,REST0044,Food Item 0843,Burger,981.64,496.13,Available
PROD00844,REST0089,Food Item 0844,Curry,310.54,226.53,Available
PROD00845,REST0065,Food Item 0845,Pizza,899.39,585.36,Available
PROD00846,REST0079,Food Item 0846,Chicken,787.49,569.83,Available
PROD00847,REST0096,Food Item 0847,Drinks,218.88,162.34,Unavailable
PROD00848,REST0078,Food Item 0848,Biryani,242.21,145.12,Available
PROD00849,REST0061,Food Item 0849,Snacks,237.12,123.37,Available
PROD00850,REST0085,Food Item 0850,Rice,902.31,458.48,Available
PROD00851,REST0055,Food Item 0851,Rice,273.05,141.13,Available
PROD00852,REST0071,Food Item 0852,Rice,625.15,414.21,Unavailable
PROD00853,REST0100,Food Item 0853,Biryani,505.54,233.63,Unavailable
PROD00854,REST0085,Food Item 0854,Noodles,714.54,332.55,Available
PROD00855,REST0050,Food Item 0855,Drinks,882.99,558.44,Unavailable
PROD00856,REST0012,Food Item 0856,Dessert,859.5,552.33,Available
PROD00857,REST0079,Food Item 0857,Snacks,676.76,439.61,Unavailable
PROD00858,REST0015,Food Item 0858,Pizza,621.48,349.0,Available
PROD00859,REST0017,Food Item 0859,Drinks,549.64,380.23,Available
PROD00860,REST0034,Food Item 0860,Snacks,1050.86,641.12,Unavailable
PROD00861,REST0035,Food Item 0861,Pizza,477.32,229.9,Available
PROD00862,REST0039,Food Item 0862,Chicken,400.12,275.73,Available
PROD00863,REST0078,Food Item 0863,Noodles,922.78,679.09,Unavailable
PROD00864,REST0055,Food Item 0864,Chicken,508.54,238.0,Available
PROD00865,REST0059,Food Item 0865,Noodles,1034.76,587.13,Unavailable
PROD00866,REST0005,Food Item 0866,Curry,474.12,282.7,Available
PROD00867,REST0030,Food Item 0867,Dessert,878.1,433.73,Available
PROD00868,REST0004,Food Item 0868,Burger,168.72,119.84,Available
PROD00869,REST0015,Food Item 0869,Burger,536.41,287.11,Unavailable
PROD00870,REST0035,Food Item 0870,Noodles,490.69,336.07,Available
PROD00871,REST0074,Food Item 0871,Burger,1002.01,652.61,Available
PROD00872,REST0055,Food Item 0872,Biryani,1164.42,732.9,Available
PROD00873,REST0066,Food Item 0873,Snacks,617.75,313.6,Available
PROD00874,REST0060,Food Item 0874,Drinks,1010.82,521.8,Unavailable
PROD00875,REST0024,Food Item 0875,Chicken,875.67,406.49,Available
PROD00876,REST0092,Food Item 0876,Curry,1164.78,608.26,Unavailable
PROD00877,REST0022,Food Item 0877,Dessert,996.0,551.42,Unavailable
PROD00878,REST0044,Food Item 0878,Dessert,203.68,142.56,Available
PROD00879,REST0032,Food Item 0879,Curry,890.34,498.52,Available
PROD00880,REST0095,Food Item 0880,Rice,698.34,472.35,Available
PROD00881,REST0083,Food Item 0881,Rice,137.75,80.15,Available
PROD00882,REST0051,Food Item 0882,Rice,391.42,268.3,Available
PROD00883,REST0085,Food Item 0883,Curry,1115.5,828.68,Unavailable
PROD00884,REST0003,Food Item 0884,Burger,1120.15,584.67,Available
PROD00885,REST0070,Food Item 0885,Pizza,982.76,696.48,Available
PROD00886,REST0032,Food Item 0886,Curry,1180.32,751.33,Unavailable
PROD00887,REST0002,Food Item 0887,Burger,991.07,688.98,Available
PROD00888,REST0088,Food Item 0888,Drinks,131.02,84.57,Unavailable
PROD00889,REST0059,Food Item 0889,Curry,430.86,248.69,Available
PROD00890,REST0091,Food Item 0890,Chicken,153.07,79.35,Available
PROD00891,REST0073,Food Item 0891,Burger,221.64,104.39,Available
PROD00892,REST0077,Food Item 0892,Dessert,356.35,217.61,Available
PROD00893,REST0014,Food Item 0893,Noodles,663.84,495.95,Unavailable
PROD00894,REST0051,Food Item 0894,Noodles,1035.33,695.13,Unavailable
PROD00895,REST0011,Food Item 0895,Curry,1050.92,576.12,Unavailable
PROD00896,REST0078,Food Item 0896,Chicken,785.5,548.41,Available
PROD00897,REST0080,Food Item 0897,Chicken,1122.43,764.03,Available
PROD00898,REST0010,Food Item 0898,Noodles,660.07,352.8,Available
PROD00899,REST0084,Food Item 0899,Burger,1080.16,490.71,Unavailable
PROD00900,REST0080,Food Item 0900,Drinks,610.39,296.31,Unavailable
PROD00901,REST0058,Food Item 0901,Curry,419.4,299.11,Available
PROD00902,REST0034,Food Item 0902,Drinks,1109.73,777.89,Available
PROD00903,REST0080,Food Item 0903,Rice,538.97,290.27,Available
PROD00904,REST0078,Food Item 0904,Pizza,663.68,355.44,Available
PROD00905,REST0053,Food Item 0905,Biryani,475.17,326.85,Available
PROD00906,REST0028,Food Item 0906,Rice,835.86,611.28,Available
PROD00907,REST0018,Food Item 0907,Snacks,1194.63,816.82,Available
PROD00908,REST0026,Food Item 0908,Dessert,147.55,93.2,Available
PROD00909,REST0007,Food Item 0909,Biryani,1091.84,570.82,Unavailable
PROD00910,REST0045,Food Item 0910,Dessert,124.24,75.5,Available
PROD00911,REST0098,Food Item 0911,Curry,513.37,266.98,Available
PROD00912,REST0045,Food Item 0912,Rice,302.1,209.18,Available
PROD00913,REST0071,Food Item 0913,Chicken,937.93,530.95,Available
PROD00914,REST0097,Food Item 0914,Noodles,174.66,122.28,Available
PROD00915,REST0035,Food Item 0915,Noodles,717.76,405.16,Available
PROD00916,REST0052,Food Item 0916,Drinks,438.52,305.76,Available
PROD00917,REST0021,Food Item 0917,Biryani,264.36,145.4,Available
PROD00918,REST0028,Food Item 0918,Snacks,953.56,555.01,Available
PROD00919,REST0096,Food Item 0919,Rice,354.81,225.18,Available
PROD00920,REST0044,Food Item 0920,Noodles,361.57,170.33,Available
PROD00921,REST0080,Food Item 0921,Burger,417.08,306.33,Available
PROD00922,REST0056,Food Item 0922,Chicken,753.71,468.87,Available
PROD00923,REST0010,Food Item 0923,Dessert,832.44,501.42,Available
PROD00924,REST0023,Food Item 0924,Curry,139.01,97.56,Available
PROD00925,REST0048,Food Item 0925,Drinks,381.22,270.56,Available
PROD00926,REST0052,Food Item 0926,Biryani,585.45,355.18,Available
PROD00927,REST0015,Food Item 0927,Pizza,478.54,348.46,Available
PROD00928,REST0055,Food Item 0928,Noodles,1074.9,504.58,Available
PROD00929,REST0043,Food Item 0929,Drinks,970.73,469.8,Unavailable
PROD00930,REST0050,Food Item 0930,Burger,795.96,500.69,Available
PROD00931,REST0006,Food Item 0931,Burger,485.09,269.82,Available
PROD00932,REST0033,Food Item 0932,Snacks,876.73,516.63,Available
PROD00933,REST0062,Food Item 0933,Biryani,1031.13,565.5,Available
PROD00934,REST0055,Food Item 0934,Snacks,762.42,435.66,Available
PROD00935,REST0039,Food Item 0935,Biryani,967.22,673.95,Available
PROD00936,REST0012,Food Item 0936,Noodles,929.03,583.47,Available
PROD00937,REST0100,Food Item 0937,Rice,737.48,552.52,Unavailable
PROD00938,REST0031,Food Item 0938,Curry,457.16,313.64,Available
PROD00939,REST0074,Food Item 0939,Dessert,925.44,492.43,Available
PROD00940,REST0053,Food Item 0940,Dessert,343.34,181.73,Unavailable
PROD00941,REST0034,Food Item 0941,Rice,961.85,529.76,Available
PROD00942,REST0041,Food Item 0942,Burger,988.91,695.18,Available
PROD00943,REST0010,Food Item 0943,Chicken,1007.92,461.82,Available
PROD00944,REST0052,Food Item 0944,Curry,630.75,327.39,Available
PROD00945,REST0075,Food Item 0945,Noodles,327.88,236.56,Available
PROD00946,REST0057,Food Item 0946,Rice,227.7,146.18,Unavailable
PROD00947,REST0078,Food Item 0947,Curry,922.83,478.08,Available
PROD00948,REST0003,Food Item 0948,Dessert,1077.16,555.54,Available
PROD00949,REST0057,Food Item 0949,Curry,822.91,583.27,Available
PROD00950,REST0033,Food Item 0950,Biryani,275.69,197.98,Available
PROD00951,REST0007,Food Item 0951,Drinks,1129.69,595.17,Available
PROD00952,REST0004,Food Item 0952,Biryani,1188.23,684.6,Available
PROD00953,REST0039,Food Item 0953,Rice,588.05,411.86,Available
PROD00954,REST0048,Food Item 0954,Noodles,762.41,519.43,Available
PROD00955,REST0074,Food Item 0955,Pizza,959.41,666.0,Available
PROD00956,REST0079,Food Item 0956,Snacks,915.3,554.23,Available
PROD00957,REST0016,Food Item 0957,Snacks,1165.21,842.99,Unavailable
PROD00958,REST0038,Food Item 0958,Pizza,244.07,133.7,Available
PROD00959,REST0004,Food Item 0959,Curry,747.18,371.35,Available
PROD00960,REST0004,Food Item 0960,Pizza,867.29,574.68,Available
PROD00961,REST0100,Food Item 0961,Snacks,1081.31,661.55,Unavailable
PROD00962,REST0027,Food Item 0962,Burger,1064.04,751.61,Available
PROD00963,REST0086,Food Item 0963,Dessert,1176.24,557.95,Available
PROD00964,REST0086,Food Item 0964,Snacks,673.04,473.22,Unavailable
PROD00965,REST0017,Food Item 0965,Snacks,1017.22,547.25,Available
PROD00966,REST0098,Food Item 0966,Burger,581.46,375.89,Unavailable
PROD00967,REST0096,Food Item 0967,Snacks,576.1,266.18,Unavailable
PROD00968,REST0070,Food Item 0968,Curry,393.62,249.11,Available
PROD00969,REST0054,Food Item 0969,Burger,1003.7,667.64,Available
PROD00970,REST0097,Food Item 0970,Dessert,1184.68,664.16,Available
PROD00971,REST0008,Food Item 0971,Noodles,396.85,204.23,Unavailable
PROD00972,REST0053,Food Item 0972,Biryani,180.62,110.41,Available
PROD00973,REST0100,Food Item 0973,Noodles,1000.79,700.51,Available
PROD00974,REST0005,Food Item 0974,Burger,789.85,432.1,Available
PROD00975,REST0069,Food Item 0975,Burger,1156.47,608.0,Available
PROD00976,REST0047,Food Item 0976,Rice,392.42,209.43,Available
PROD00977,REST0074,Food Item 0977,Drinks,196.71,144.53,Available
PROD00978,REST0040,Food Item 0978,Drinks,651.84,363.59,Available
PROD00979,REST0007,Food Item 0979,Burger,212.3,95.76,Available
PROD00980,REST0012,Food Item 0980,Biryani,402.73,275.67,Available
PROD00981,REST0094,Food Item 0981,Rice,256.06,168.94,Available
PROD00982,REST0025,Food Item 0982,Pizza,362.06,176.89,Available
PROD00983,REST0028,Food Item 0983,Chicken,234.64,174.92,Available
PROD00984,REST0043,Food Item 0984,Biryani,1150.22,727.42,Available
PROD00985,REST0077,Food Item 0985,Burger,420.85,252.61,Available
PROD00986,REST0047,Food Item 0986,Burger,599.41,338.47,Available
PROD00987,REST0049,Food Item 0987,Biryani,1090.5,784.73,Unavailable
PROD00988,REST0086,Food Item 0988,Curry,851.51,445.5,Available
PROD00989,REST0054,Food Item 0989,Rice,787.48,421.88,Available
PROD00990,REST0018,Food Item 0990,Burger,882.01,429.29,Unavailable
PROD00991,REST0027,Food Item 0991,Chicken,1015.13,687.99,Unavailable
PROD00992,REST0072,Food Item 0992,Pizza,1067.88,671.34,Unavailable
PROD00993,REST0006,Food Item 0993,Noodles,814.05,515.07,Available
PROD00994,REST0075,Food Item 0994,Dessert,1081.21,557.41,Available
PROD00995,REST0093,Food Item 0995,Chicken,698.23,450.6,Available
PROD00996,REST0069,Food Item 0996,Dessert,419.47,285.09,Available
PROD00997,REST0071,Food Item 0997,Snacks,1070.48,596.65,Available
PROD00998,REST0022,Food Item 0998,Curry,704.79,486.59,Available
PROD00999,REST0059,Food Item 0999,Chicken,1098.63,609.34,Available
PROD01000,REST0047,Food Item 1000,Drinks,163.38,110.68,Available
