order_item_id,order_id,product_id,quantity,unit_price,item_total
ITEM0041125,ORD019638,PROD00590,3,766.38,2299.14
ITEM0041126,ORD019639,PROD00074,3,302.09,906.27
ITEM0041127,ORD019639,PROD00445,3,405.24,1215.72
ITEM0041128,ORD019640,PROD00366,3,1189.41,3568.23
ITEM0041129,ORD019640,PROD00345,1,236.18,236.18
ITEM0041130,ORD019640,PROD00406,2,142.31,284.62
ITEM0041131,ORD019641,PROD00518,2,188.18,376.36
ITEM0041132,ORD019641,PROD00800,3,797.61,2392.83
ITEM0041133,ORD019642,PROD00439,2,845.26,1690.52
ITEM0041134,ORD019642,PROD00236,1,1058.34,1058.34
ITEM0041135,ORD019643,PROD00082,3,410.8,1232.4
ITEM0041136,ORD019643,PROD00687,2,1151.92,2303.84
ITEM0041137,ORD019643,PROD00508,1,665.57,665.57
ITEM0041138,ORD019644,PROD00999,1,1098.63,1098.63
ITEM0041139,ORD019645,PROD00443,2,897.04,1794.08
ITEM0041140,ORD019645,PROD00538,1,343.56,343.56
ITEM0041141,ORD019646,PROD00523,3,258.32,774.96
ITEM0041142,ORD019646,PROD00111,1,739.82,739.82
ITEM0041143,ORD019647,PROD00576,1,1145.96,1145.96
ITEM0041144,ORD019647,PROD00969,2,1003.7,2007.4
ITEM0041145,ORD019648,PROD00417,2,620.48,1240.96
ITEM0041146,ORD019649,PROD00138,2,702.22,1404.44
ITEM0041147,ORD019649,PROD00935,2,967.22,1934.44
ITEM0041148,ORD019649,PROD00690,2,367.17,734.34
ITEM0041149,ORD019649,PROD00503,2,707.53,1415.06
ITEM0041150,ORD019650,PROD00860,1,1050.86,1050.86
ITEM0041151,ORD019650,PROD00037,3,421.7,1265.1
ITEM0041152,ORD019650,PROD00217,1,885.4,885.4
ITEM0041153,ORD019651,PROD00121,1,1133.24,1133.24
ITEM0041154,ORD019652,PROD00208,2,1032.12,2064.24
ITEM0041155,ORD019652,PROD00281,2,1108.35,2216.7
ITEM0041156,ORD019653,PROD00097,3,260.28,780.84
ITEM0041157,ORD019654,PROD00284,2,1061.67,2123.34
ITEM0041158,ORD019654,PROD00192,1,1030.49,1030.49
ITEM0041159,ORD019655,PROD00129,3,980.51,2941.53
ITEM0041160,ORD019655,PROD00681,2,546.91,1093.82
ITEM0041161,ORD019655,PROD00394,1,327.94,327.94
ITEM0041162,ORD019655,PROD00625,2,990.19,1980.38
ITEM0041163,ORD019656,PROD00124,2,385.36,770.72
ITEM0041164,ORD019657,PROD00741,3,616.05,1848.15
ITEM0041165,ORD019657,PROD00488,3,397.53,1192.59
ITEM0041166,ORD019658,PROD00287,2,777.08,1554.16
ITEM0041167,ORD019658,PROD00657,1,818.72,818.72
ITEM0041168,ORD019659,PROD00174,1,836.79,836.79
ITEM0041169,ORD019659,PROD00069,3,1125.65,3376.95
ITEM0041170,ORD019659,PROD00655,1,279.74,279.74
ITEM0041171,ORD019660,PROD00021,1,876.52,876.52
ITEM0041172,ORD019661,PROD00721,3,757.43,2272.29
ITEM0041173,ORD019661,PROD00576,1,1145.96,1145.96
ITEM0041174,ORD019662,PROD00780,1,654.08,654.08
ITEM0041175,ORD019663,PROD00034,3,168.4,505.2
ITEM0041176,ORD019663,PROD00786,2,594.22,1188.44
ITEM0041177,ORD019664,PROD00514,1,409.06,409.06
ITEM0041178,ORD019664,PROD00434,1,287.8,287.8
ITEM0041179,ORD019664,PROD00205,1,1072.18,1072.18
ITEM0041180,ORD019665,PROD00207,2,185.99,371.98
ITEM0041181,ORD019665,PROD00232,2,821.71,1643.42
ITEM0041182,ORD019665,PROD00994,2,1081.21,2162.42
ITEM0041183,ORD019666,PROD00572,1,493.56,493.56
ITEM0041184,ORD019666,PROD00188,2,866.25,1732.5
ITEM0041185,ORD019666,PROD00192,1,1030.49,1030.49
ITEM0041186,ORD019666,PROD00908,2,147.55,295.1
ITEM0041187,ORD019667,PROD00395,2,757.21,1514.42
ITEM0041188,ORD019667,PROD00692,1,680.52,680.52
ITEM0041189,ORD019668,PROD00689,2,1094.65,2189.3
ITEM0041190,ORD019668,PROD00501,1,344.73,344.73
ITEM0041191,ORD019669,PROD00194,3,668.4,2005.2
ITEM0041192,ORD019670,PROD00200,3,622.46,1867.38
ITEM0041193,ORD019670,PROD00889,1,430.86,430.86
ITEM0041194,ORD019671,PROD00065,2,531.25,1062.5
ITEM0041195,ORD019671,PROD00981,2,256.06,512.12
ITEM0041196,ORD019671,PROD00469,2,826.94,1653.88
ITEM0041197,ORD019672,PROD00301,3,1073.52,3220.56
ITEM0041198,ORD019672,PROD00870,3,490.69,1472.07
ITEM0041199,ORD019673,PROD00132,2,584.23,1168.46
ITEM0041200,ORD019673,PROD00241,2,530.88,1061.76
ITEM0041201,ORD019674,PROD00111,1,739.82,739.82
ITEM0041202,ORD019674,PROD00997,1,1070.48,1070.48
ITEM0041203,ORD019675,PROD00946,1,227.7,227.7
ITEM0041204,ORD019675,PROD00977,1,196.71,196.71
ITEM0041205,ORD019675,PROD00591,1,524.03,524.03
ITEM0041206,ORD019676,PROD00985,2,420.85,841.7
ITEM0041207,ORD019676,PROD00502,1,534.92,534.92
ITEM0041208,ORD019677,PROD00817,1,959.03,959.03
ITEM0041209,ORD019677,PROD00939,2,925.44,1850.88
ITEM0041210,ORD019677,PROD00149,1,637.7,637.7
ITEM0041211,ORD019678,PROD00089,3,964.55,2893.65
ITEM0041212,ORD019678,PROD00441,3,493.82,1481.46
ITEM0041213,ORD019679,PROD00272,2,571.18,1142.36
ITEM0041214,ORD019679,PROD00452,1,1014.94,1014.94
ITEM0041215,ORD019679,PROD00975,2,1156.47,2312.94
ITEM0041216,ORD019679,PROD00072,2,744.84,1489.68
ITEM0041217,ORD019680,PROD00808,1,1017.89,1017.89
ITEM0041218,ORD019680,PROD00902,3,1109.73,3329.19
ITEM0041219,ORD019681,PROD00935,1,967.22,967.22
ITEM0041220,ORD019681,PROD00792,2,1173.62,2347.24
ITEM0041221,ORD019682,PROD00178,2,344.69,689.38
ITEM0041222,ORD019683,PROD00222,1,566.6,566.6
ITEM0041223,ORD019684,PROD00732,3,824.44,2473.32
ITEM0041224,ORD019684,PROD00345,2,236.18,472.36
ITEM0041225,ORD019684,PROD00406,2,142.31,284.62
ITEM0041226,ORD019685,PROD00359,2,725.49,1450.98
ITEM0041227,ORD019685,PROD00060,2,233.3,466.6
ITEM0041228,ORD019686,PROD00179,1,1066.23,1066.23
ITEM0041229,ORD019686,PROD00972,1,180.62,180.62
ITEM0041230,ORD019687,PROD00983,1,234.64,234.64
ITEM0041231,ORD019687,PROD00696,2,612.14,1224.28
ITEM0041232,ORD019688,PROD00905,3,475.17,1425.51
ITEM0041233,ORD019689,PROD00227,1,1197.74,1197.74
ITEM0041234,ORD019689,PROD00021,2,876.52,1753.04
ITEM0041235,ORD019689,PROD00500,2,949.54,1899.08
ITEM0041236,ORD019690,PROD00906,1,835.86,835.86
ITEM0041237,ORD019690,PROD00490,1,765.86,765.86
ITEM0041238,ORD019691,PROD00559,1,771.54,771.54
ITEM0041239,ORD019691,PROD00575,2,1164.54,2329.08
ITEM0041240,ORD019692,PROD00680,1,894.68,894.68
ITEM0041241,ORD019692,PROD00982,1,362.06,362.06
ITEM0041242,ORD019693,PROD01000,1,163.38,163.38
ITEM0041243,ORD019693,PROD00554,1,298.36,298.36
ITEM0041244,ORD019693,PROD00820,1,1026.31,1026.31
ITEM0041245,ORD019694,PROD00688,3,458.48,1375.44
ITEM0041246,ORD019694,PROD00988,2,851.51,1703.02
ITEM0041247,ORD019695,PROD00710,1,620.45,620.45
ITEM0041248,ORD019695,PROD00046,2,639.98,1279.96
ITEM0041249,ORD019695,PROD00566,2,1184.99,2369.98
ITEM0041250,ORD019696,PROD00071,1,582.43,582.43
ITEM0041251,ORD019696,PROD00158,1,906.05,906.05
ITEM0041252,ORD019697,PROD00056,3,1136.59,3409.77
ITEM0041253,ORD019697,PROD00016,1,782.6,782.6
ITEM0041254,ORD019698,PROD00856,2,859.5,1719.0
ITEM0041255,ORD019698,PROD00952,1,1188.23,1188.23
ITEM0041256,ORD019699,PROD00643,2,741.98,1483.96
ITEM0041257,ORD019699,PROD00495,1,661.0,661.0
ITEM0041258,ORD019699,PROD00328,1,856.76,856.76
ITEM0041259,ORD019700,PROD00117,2,517.78,1035.56
ITEM0041260,ORD019700,PROD00532,2,480.67,961.34
ITEM0041261,ORD019701,PROD00173,3,313.28,939.84
ITEM0041262,ORD019702,PROD00545,2,355.46,710.92
ITEM0041263,ORD019702,PROD00087,1,831.48,831.48
ITEM0041264,ORD019702,PROD00868,1,168.72,168.72
ITEM0041265,ORD019703,PROD00360,1,950.23,950.23
ITEM0041266,ORD019703,PROD00718,1,510.75,510.75
ITEM0041267,ORD019703,PROD00836,1,611.92,611.92
ITEM0041268,ORD019704,PROD00776,1,772.93,772.93
ITEM0041269,ORD019704,PROD00525,2,800.66,1601.32
ITEM0041270,ORD019704,PROD00428,1,712.42,712.42
ITEM0041271,ORD019705,PROD00843,1,981.64,981.64
ITEM0041272,ORD019706,PROD00438,1,859.85,859.85
ITEM0041273,ORD019707,PROD00970,2,1184.68,2369.36
ITEM0041274,ORD019708,PROD00145,1,280.6,280.6
ITEM0041275,ORD019709,PROD00826,3,553.55,1660.65
ITEM0041276,ORD019710,PROD00509,1,1042.78,1042.78
ITEM0041277,ORD019710,PROD00871,3,1002.01,3006.03
ITEM0041278,ORD019711,PROD00831,1,1197.52,1197.52
ITEM0041279,ORD019711,PROD00556,1,361.82,361.82
ITEM0041280,ORD019712,PROD00257,1,501.03,501.03
ITEM0041281,ORD019713,PROD00661,1,245.1,245.1
ITEM0041282,ORD019714,PROD00707,3,785.1,2355.3
ITEM0041283,ORD019715,PROD00192,1,1030.49,1030.49
ITEM0041284,ORD019715,PROD00328,1,856.76,856.76
ITEM0041285,ORD019716,PROD00772,2,1125.34,2250.68
ITEM0041286,ORD019716,PROD00458,2,1021.34,2042.68
ITEM0041287,ORD019717,PROD00412,2,249.48,498.96
ITEM0041288,ORD019717,PROD00767,1,814.11,814.11
ITEM0041289,ORD019718,PROD00628,1,523.92,523.92
ITEM0041290,ORD019719,PROD00518,1,188.18,188.18
ITEM0041291,ORD019720,PROD00965,1,1017.22,1017.22
ITEM0041292,ORD019721,PROD00866,1,474.12,474.12
ITEM0041293,ORD019721,PROD00771,1,304.8,304.8
ITEM0041294,ORD019722,PROD00976,1,392.42,392.42
ITEM0041295,ORD019723,PROD00573,1,787.48,787.48
ITEM0041296,ORD019724,PROD00684,1,196.64,196.64
ITEM0041297,ORD019725,PROD00177,2,925.4,1850.8
ITEM0041298,ORD019725,PROD00689,1,1094.65,1094.65
ITEM0041299,ORD019725,PROD00102,2,1161.62,2323.24
ITEM0041300,ORD019726,PROD00680,1,894.68,894.68
ITEM0041301,ORD019726,PROD00635,1,1030.83,1030.83
ITEM0041302,ORD019727,PROD00571,1,1028.51,1028.51
ITEM0041303,ORD019727,PROD00472,3,637.58,1912.74
ITEM0041304,ORD019727,PROD00093,1,1041.99,1041.99
ITEM0041305,ORD019728,PROD00398,2,233.08,466.16
ITEM0041306,ORD019728,PROD00246,1,856.27,856.27
ITEM0041307,ORD019729,PROD00912,2,302.1,604.2
ITEM0041308,ORD019730,PROD00085,1,1136.23,1136.23
ITEM0041309,ORD019730,PROD00931,2,485.09,970.18
ITEM0041310,ORD019730,PROD00860,3,1050.86,3152.58
ITEM0041311,ORD019731,PROD00422,3,947.14,2841.42
ITEM0041312,ORD019731,PROD00480,1,180.12,180.12
ITEM0041313,ORD019731,PROD00330,1,1182.29,1182.29
ITEM0041314,ORD019732,PROD00846,1,787.49,787.49
ITEM0041315,ORD019732,PROD00333,2,436.24,872.48
ITEM0041316,ORD019732,PROD00521,1,664.21,664.21
ITEM0041317,ORD019733,PROD00948,1,1077.16,1077.16
ITEM0041318,ORD019733,PROD00656,3,669.01,2007.03
ITEM0041319,ORD019733,PROD00231,1,840.93,840.93
ITEM0041320,ORD019734,PROD00087,2,831.48,1662.96
ITEM0041321,ORD019734,PROD00220,2,1080.21,2160.42
ITEM0041322,ORD019735,PROD00295,2,586.49,1172.98
ITEM0041323,ORD019735,PROD00279,2,223.0,446.0
ITEM0041324,ORD019736,PROD00946,3,227.7,683.1
ITEM0041325,ORD019736,PROD00082,1,410.8,410.8
ITEM0041326,ORD019736,PROD00317,3,299.75,899.25
ITEM0041327,ORD019737,PROD00635,1,1030.83,1030.83
ITEM0041328,ORD019737,PROD00228,1,752.0,752.0
ITEM0041329,ORD019738,PROD00007,3,488.73,1466.19
ITEM0041330,ORD019738,PROD00867,1,878.1,878.1
ITEM0041331,ORD019739,PROD00226,3,1058.72,3176.16
ITEM0041332,ORD019740,PROD00631,1,237.34,237.34
ITEM0041333,ORD019741,PROD00716,1,666.88,666.88
ITEM0041334,ORD019741,PROD00012,1,504.22,504.22
ITEM0041335,ORD019742,PROD00500,1,949.54,949.54
ITEM0041336,ORD019742,PROD00507,3,949.01,2847.03
ITEM0041337,ORD019743,PROD00197,1,393.33,393.33
ITEM0041338,ORD019743,PROD00292,2,624.75,1249.5
ITEM0041339,ORD019744,PROD00883,1,1115.5,1115.5
ITEM0041340,ORD019745,PROD00707,1,785.1,785.1
ITEM0041341,ORD019745,PROD00416,1,845.04,845.04
ITEM0041342,ORD019746,PROD00521,1,664.21,664.21
ITEM0041343,ORD019746,PROD00120,1,469.11,469.11
ITEM0041344,ORD019746,PROD00981,1,256.06,256.06
ITEM0041345,ORD019747,PROD00451,1,1172.21,1172.21
ITEM0041346,ORD019747,PROD00910,1,124.24,124.24
ITEM0041347,ORD019747,PROD00888,1,131.02,131.02
ITEM0041348,ORD019748,PROD00872,2,1164.42,2328.84
ITEM0041349,ORD019748,PROD00746,1,242.84,242.84
ITEM0041350,ORD019749,PROD00631,1,237.34,237.34
ITEM0041351,ORD019750,PROD00684,3,196.64,589.92
ITEM0041352,ORD019750,PROD00464,1,807.03,807.03
ITEM0041353,ORD019750,PROD00614,1,289.74,289.74
ITEM0041354,ORD019751,PROD00166,2,629.66,1259.32
ITEM0041355,ORD019751,PROD00975,2,1156.47,2312.94
ITEM0041356,ORD019751,PROD00728,2,269.95,539.9
ITEM0041357,ORD019752,PROD00130,2,1029.83,2059.66
ITEM0041358,ORD019752,PROD00766,1,230.61,230.61
ITEM0041359,ORD019753,PROD00426,2,206.64,413.28
ITEM0041360,ORD019753,PROD00947,2,922.83,1845.66
ITEM0041361,ORD019754,PROD00408,2,433.74,867.48
ITEM0041362,ORD019754,PROD00872,3,1164.42,3493.26
ITEM0041363,ORD019755,PROD00744,2,465.7,931.4
ITEM0041364,ORD019755,PROD00409,2,832.48,1664.96
ITEM0041365,ORD019756,PROD00952,2,1188.23,2376.46
ITEM0041366,ORD019757,PROD00604,2,579.49,1158.98
ITEM0041367,ORD019757,PROD00618,2,1060.82,2121.64
ITEM0041368,ORD019757,PROD00130,1,1029.83,1029.83
ITEM0041369,ORD019757,PROD00432,1,216.85,216.85
ITEM0041370,ORD019758,PROD00838,1,353.63,353.63
ITEM0041371,ORD019758,PROD00334,1,869.05,869.05
ITEM0041372,ORD019758,PROD00533,1,1027.05,1027.05
ITEM0041373,ORD019759,PROD00010,1,629.26,629.26
ITEM0041374,ORD019759,PROD00982,3,362.06,1086.18
ITEM0041375,ORD019759,PROD00193,1,887.75,887.75
ITEM0041376,ORD019760,PROD00289,1,316.17,316.17
ITEM0041377,ORD019761,PROD00113,1,404.66,404.66
ITEM0041378,ORD019761,PROD00583,1,1159.81,1159.81
ITEM0041379,ORD019761,PROD00837,1,1039.98,1039.98
ITEM0041380,ORD019762,PROD00506,1,994.94,994.94
ITEM0041381,ORD019762,PROD00170,1,489.44,489.44
ITEM0041382,ORD019762,PROD00126,1,588.51,588.51
ITEM0041383,ORD019763,PROD00952,2,1188.23,2376.46
ITEM0041384,ORD019763,PROD00579,1,1102.32,1102.32
ITEM0041385,ORD019763,PROD00457,1,617.94,617.94
ITEM0041386,ORD019764,PROD00079,2,347.83,695.66
ITEM0041387,ORD019764,PROD00278,1,387.73,387.73
ITEM0041388,ORD019765,PROD00544,1,183.07,183.07
ITEM0041389,ORD019765,PROD00703,3,909.62,2728.86
ITEM0041390,ORD019766,PROD00947,1,922.83,922.83
ITEM0041391,ORD019767,PROD00879,1,890.34,890.34
ITEM0041392,ORD019767,PROD00438,2,859.85,1719.7
ITEM0041393,ORD019768,PROD00086,1,725.61,725.61
ITEM0041394,ORD019768,PROD00021,3,876.52,2629.56
ITEM0041395,ORD019769,PROD00593,2,263.73,527.46
ITEM0041396,ORD019770,PROD00322,3,461.05,1383.15
ITEM0041397,ORD019771,PROD00850,1,902.31,902.31
ITEM0041398,ORD019771,PROD00704,2,962.31,1924.62
ITEM0041399,ORD019772,PROD00164,1,817.35,817.35
ITEM0041400,ORD019772,PROD00458,1,1021.34,1021.34
ITEM0041401,ORD019773,PROD00351,2,936.06,1872.12
ITEM0041402,ORD019773,PROD00932,2,876.73,1753.46
ITEM0041403,ORD019774,PROD00264,2,202.56,405.12
ITEM0041404,ORD019774,PROD00186,3,892.45,2677.35
ITEM0041405,ORD019774,PROD00290,1,861.59,861.59
ITEM0041406,ORD019775,PROD00761,1,132.48,132.48
ITEM0041407,ORD019775,PROD00807,1,531.95,531.95
ITEM0041408,ORD019776,PROD00923,2,832.44,1664.88
ITEM0041409,ORD019776,PROD00166,2,629.66,1259.32
ITEM0041410,ORD019777,PROD00112,3,582.39,1747.17
ITEM0041411,ORD019778,PROD00536,1,806.88,806.88
ITEM0041412,ORD019778,PROD00146,2,901.73,1803.46
ITEM0041413,ORD019778,PROD00413,1,348.54,348.54
ITEM0041414,ORD019779,PROD00099,1,969.92,969.92
ITEM0041415,ORD019780,PROD00839,2,666.3,1332.6
ITEM0041416,ORD019780,PROD00726,1,246.16,246.16
ITEM0041417,ORD019781,PROD00939,2,925.44,1850.88
ITEM0041418,ORD019781,PROD00392,3,967.45,2902.35
ITEM0041419,ORD019781,PROD00641,2,402.86,805.72
ITEM0041420,ORD019781,PROD00910,1,124.24,124.24
ITEM0041421,ORD019782,PROD00022,2,559.28,1118.56
ITEM0041422,ORD019782,PROD00746,1,242.84,242.84
ITEM0041423,ORD019783,PROD00588,1,357.95,357.95
ITEM0041424,ORD019783,PROD00921,1,417.08,417.08
ITEM0041425,ORD019784,PROD00569,2,174.7,349.4
ITEM0041426,ORD019785,PROD00331,2,734.6,1469.2
ITEM0041427,ORD019786,PROD00986,1,599.41,599.41
ITEM0041428,ORD019786,PROD00630,1,733.82,733.82
ITEM0041429,ORD019787,PROD00737,1,902.91,902.91
ITEM0041430,ORD019787,PROD00418,3,1017.54,3052.62
ITEM0041431,ORD019788,PROD00630,1,733.82,733.82
ITEM0041432,ORD019789,PROD00369,1,466.24,466.24
ITEM0041433,ORD019790,PROD00791,3,349.1,1047.3
ITEM0041434,ORD019790,PROD00066,3,1095.46,3286.38
ITEM0041435,ORD019790,PROD00233,1,1093.31,1093.31
ITEM0041436,ORD019791,PROD00982,1,362.06,362.06
ITEM0041437,ORD019792,PROD00720,1,240.06,240.06
ITEM0041438,ORD019792,PROD00577,3,1182.55,3547.65
ITEM0041439,ORD019793,PROD00780,1,654.08,654.08
ITEM0041440,ORD019793,PROD00011,1,502.24,502.24
ITEM0041441,ORD019794,PROD00864,2,508.54,1017.08
ITEM0041442,ORD019794,PROD00598,2,918.98,1837.96
ITEM0041443,ORD019795,PROD00548,3,528.62,1585.86
ITEM0041444,ORD019795,PROD00593,1,263.73,263.73
ITEM0041445,ORD019795,PROD00673,1,563.64,563.64
ITEM0041446,ORD019796,PROD00947,1,922.83,922.83
ITEM0041447,ORD019796,PROD00966,3,581.46,1744.38
ITEM0041448,ORD019796,PROD00304,1,488.88,488.88
ITEM0041449,ORD019797,PROD00388,3,305.94,917.82
ITEM0041450,ORD019797,PROD00513,2,407.78,815.56
ITEM0041451,ORD019797,PROD00072,1,744.84,744.84
ITEM0041452,ORD019798,PROD00827,1,690.67,690.67
ITEM0041453,ORD019799,PROD00946,1,227.7,227.7
ITEM0041454,ORD019800,PROD00996,1,419.47,419.47
ITEM0041455,ORD019801,PROD00596,3,121.34,364.02
ITEM0041456,ORD019801,PROD00300,1,1064.21,1064.21
ITEM0041457,ORD019802,PROD00860,1,1050.86,1050.86
ITEM0041458,ORD019802,PROD00979,1,212.3,212.3
ITEM0041459,ORD019803,PROD00926,3,585.45,1756.35
ITEM0041460,ORD019803,PROD00106,3,787.46,2362.38
ITEM0041461,ORD019804,PROD00953,2,588.05,1176.1
ITEM0041462,ORD019804,PROD00080,1,519.85,519.85
ITEM0041463,ORD019805,PROD00907,1,1194.63,1194.63
ITEM0041464,ORD019805,PROD00884,3,1120.15,3360.45
ITEM0041465,ORD019805,PROD00266,2,268.81,537.62
ITEM0041466,ORD019806,PROD00336,2,313.02,626.04
ITEM0041467,ORD019806,PROD00803,1,1019.5,1019.5
ITEM0041468,ORD019806,PROD00143,1,983.53,983.53
ITEM0041469,ORD019807,PROD00583,2,1159.81,2319.62
ITEM0041470,ORD019807,PROD00959,1,747.18,747.18
ITEM0041471,ORD019807,PROD00514,1,409.06,409.06
ITEM0041472,ORD019808,PROD00469,1,826.94,826.94
ITEM0041473,ORD019808,PROD00720,1,240.06,240.06
ITEM0041474,ORD019808,PROD00131,2,553.33,1106.66
ITEM0041475,ORD019809,PROD00202,1,915.99,915.99
ITEM0041476,ORD019810,PROD00638,2,1097.78,2195.56
ITEM0041477,ORD019810,PROD00169,1,414.0,414.0
ITEM0041478,ORD019811,PROD00083,2,1072.62,2145.24
ITEM0041479,ORD019811,PROD00200,1,622.46,622.46
ITEM0041480,ORD019811,PROD00708,2,481.67,963.34
ITEM0041481,ORD019812,PROD00250,1,538.81,538.81
ITEM0041482,ORD019812,PROD00523,2,258.32,516.64
ITEM0041483,ORD019812,PROD00855,2,882.99,1765.98
ITEM0041484,ORD019813,PROD00200,2,622.46,1244.92
ITEM0041485,ORD019814,PROD00764,1,480.81,480.81
ITEM0041486,ORD019815,PROD00907,1,1194.63,1194.63
ITEM0041487,ORD019815,PROD00332,2,338.99,677.98
ITEM0041488,ORD019816,PROD00099,2,969.92,1939.84
ITEM0041489,ORD019816,PROD00176,1,1009.33,1009.33
ITEM0041490,ORD019817,PROD00365,2,792.38,1584.76
ITEM0041491,ORD019817,PROD00902,1,1109.73,1109.73
ITEM0041492,ORD019818,PROD00366,1,1189.41,1189.41
ITEM0041493,ORD019818,PROD00298,1,516.25,516.25
ITEM0041494,ORD019818,PROD00462,1,279.61,279.61
ITEM0041495,ORD019819,PROD00938,2,457.16,914.32
ITEM0041496,ORD019820,PROD00490,2,765.86,1531.72
ITEM0041497,ORD019820,PROD00770,2,1020.73,2041.46
ITEM0041498,ORD019821,PROD00403,1,460.1,460.1
ITEM0041499,ORD019822,PROD00907,1,1194.63,1194.63
ITEM0041500,ORD019822,PROD00428,2,712.42,1424.84
ITEM0041501,ORD019823,PROD00394,1,327.94,327.94
ITEM0041502,ORD019824,PROD00761,1,132.48,132.48
ITEM0041503,ORD019824,PROD00633,1,382.11,382.11
ITEM0041504,ORD019825,PROD00456,2,521.65,1043.3
ITEM0041505,ORD019826,PROD00917,1,264.36,264.36
ITEM0041506,ORD019827,PROD00280,2,577.83,1155.66
ITEM0041507,ORD019827,PROD00311,1,473.12,473.12
ITEM0041508,ORD019828,PROD00134,1,171.35,171.35
ITEM0041509,ORD019829,PROD00962,2,1064.04,2128.08
ITEM0041510,ORD019829,PROD00111,2,739.82,1479.64
ITEM0041511,ORD019830,PROD00056,1,1136.59,1136.59
ITEM0041512,ORD019830,PROD00241,2,530.88,1061.76
ITEM0041513,ORD019831,PROD00512,2,1152.91,2305.82
ITEM0041514,ORD019831,PROD00381,2,176.33,352.66
ITEM0041515,ORD019832,PROD00891,1,221.64,221.64
ITEM0041516,ORD019832,PROD00662,3,260.35,781.05
ITEM0041517,ORD019833,PROD00332,2,338.99,677.98
ITEM0041518,ORD019833,PROD00468,2,573.27,1146.54
ITEM0041519,ORD019834,PROD00715,2,1040.24,2080.48
ITEM0041520,ORD019835,PROD00939,1,925.44,925.44
ITEM0041521,ORD019835,PROD00361,2,938.44,1876.88
ITEM0041522,ORD019836,PROD00618,1,1060.82,1060.82
ITEM0041523,ORD019836,PROD00630,3,733.82,2201.46
ITEM0041524,ORD019836,PROD00635,1,1030.83,1030.83
ITEM0041525,ORD019837,PROD00115,1,693.98,693.98
ITEM0041526,ORD019837,PROD00886,1,1180.32,1180.32
ITEM0041527,ORD019837,PROD00221,1,579.57,579.57
ITEM0041528,ORD019838,PROD00277,2,681.42,1362.84
ITEM0041529,ORD019838,PROD00135,1,812.51,812.51
ITEM0041530,ORD019839,PROD00764,2,480.81,961.62
ITEM0041531,ORD019839,PROD00453,1,262.12,262.12
ITEM0041532,ORD019840,PROD00375,2,318.63,637.26
ITEM0041533,ORD019840,PROD00632,2,522.6,1045.2
ITEM0041534,ORD019841,PROD00067,1,142.66,142.66
ITEM0041535,ORD019841,PROD00858,2,621.48,1242.96
ITEM0041536,ORD019842,PROD00257,3,501.03,1503.09
ITEM0041537,ORD019842,PROD00569,1,174.7,174.7
ITEM0041538,ORD019842,PROD00360,3,950.23,2850.69
ITEM0041539,ORD019842,PROD00685,1,478.32,478.32
ITEM0041540,ORD019843,PROD00128,1,702.22,702.22
ITEM0041541,ORD019843,PROD00125,2,129.82,259.64
ITEM0041542,ORD019844,PROD00408,1,433.74,433.74
ITEM0041543,ORD019844,PROD00403,1,460.1,460.1
ITEM0041544,ORD019845,PROD00232,3,821.71,2465.13
ITEM0041545,ORD019845,PROD00590,1,766.38,766.38
ITEM0041546,ORD019846,PROD00483,2,293.09,586.18
ITEM0041547,ORD019846,PROD00777,3,556.2,1668.6
ITEM0041548,ORD019847,PROD00602,3,608.97,1826.91
ITEM0041549,ORD019847,PROD00367,1,1004.92,1004.92
ITEM0041550,ORD019847,PROD00517,1,1120.67,1120.67
ITEM0041551,ORD019848,PROD00817,2,959.03,1918.06
ITEM0041552,ORD019849,PROD00578,1,1055.76,1055.76
ITEM0041553,ORD019849,PROD00302,1,365.91,365.91
ITEM0041554,ORD019850,PROD00140,1,702.68,702.68
ITEM0041555,ORD019851,PROD00819,1,793.62,793.62
ITEM0041556,ORD019851,PROD00263,2,137.48,274.96
ITEM0041557,ORD019852,PROD00541,1,756.09,756.09
ITEM0041558,ORD019852,PROD00571,1,1028.51,1028.51
ITEM0041559,ORD019852,PROD00197,1,393.33,393.33
ITEM0041560,ORD019853,PROD00320,2,891.0,1782.0
ITEM0041561,ORD019853,PROD00046,1,639.98,639.98
ITEM0041562,ORD019854,PROD00698,2,889.63,1779.26
ITEM0041563,ORD019854,PROD00414,1,305.96,305.96
ITEM0041564,ORD019855,PROD00554,2,298.36,596.72
ITEM0041565,ORD019855,PROD00734,1,281.97,281.97
ITEM0041566,ORD019855,PROD00801,1,639.62,639.62
ITEM0041567,ORD019856,PROD00344,1,1067.33,1067.33
ITEM0041568,ORD019857,PROD00708,2,481.67,963.34
ITEM0041569,ORD019857,PROD00343,2,476.32,952.64
ITEM0041570,ORD019858,PROD00115,1,693.98,693.98
ITEM0041571,ORD019858,PROD00765,3,710.55,2131.65
ITEM0041572,ORD019858,PROD00778,1,956.16,956.16
ITEM0041573,ORD019859,PROD00995,2,698.23,1396.46
ITEM0041574,ORD019860,PROD00297,1,664.99,664.99
ITEM0041575,ORD019860,PROD00346,1,161.02,161.02
ITEM0041576,ORD019860,PROD00821,1,939.9,939.9
ITEM0041577,ORD019861,PROD00049,3,696.19,2088.57
ITEM0041578,ORD019861,PROD00113,2,404.66,809.32
ITEM0041579,ORD019861,PROD00441,2,493.82,987.64
