order_id,customer_id,restaurant_id,order_date,order_time,order_status,payment_method,subtotal,delivery_fee,discount,total_amount
ORD011743,CUST00387,REST0079,2025-07-30,15:46,Delivered,bKash,1551.64,67.08,129.62,1489.1
ORD011744,CUST00812,REST0063,2025-06-20,21:03,Delivered,Nagad,443.67,97.69,110.92,430.44
ORD011745,CUST00183,REST0039,2025-03-10,18:51,Delivered,bKash,711.79,106.15,137.87,680.07
ORD011746,CUST02364,REST0021,2025-08-10,13:35,Delivered,Nagad,1160.37,90.28,221.23,1029.42
ORD011747,CUST01471,REST0100,2025-06-02,19:40,Delivered,Nagad,556.57,31.42,16.51,571.48
ORD011748,CUST03743,REST0036,2025-12-16,18:14,Delivered,bKash,1675.44,40.68,117.5,1598.62
ORD011749,CUST01784,REST0048,2025-10-08,16:04,Delivered,Nagad,708.46,122.45,46.4,784.51
ORD011750,CUST03300,REST0084,2025-07-20,18:08,Delivered,bKash,680.67,68.11,51.31,697.47
ORD011751,CUST02877,REST0013,2025-08-07,12:23,Delivered,Cash,688.57,98.48,172.14,614.91
ORD011752,CUST02860,REST0002,2025-04-14,18:52,Delivered,bKash,599.86,78.31,93.75,584.42
ORD011753,CUST01823,REST0027,2025-10-26,16:53,Delivered,bKash,1517.15,144.15,102.6,1558.7
ORD011754,CUST02993,REST0007,2025-11-11,16:09,Delivered,Nagad,579.06,45.35,144.76,479.65
ORD011755,CUST04398,REST0090,2025-11-06,15:51,Delivered,bKash,355.54,42.52,58.98,339.08
ORD011756,CUST04820,REST0094,2025-12-01,19:33,Delivered,Card,936.6,58.95,54.04,941.51
ORD011757,CUST02699,REST0019,2025-08-18,11:37,Delivered,Card,1409.11,53.77,0.73,1462.15
ORD011758,CUST01089,REST0040,2025-02-23,16:09,Delivered,Card,1579.28,90.81,218.17,1451.92
ORD011759,CUST01493,REST0021,2025-07-08,17:29,Delivered,bKash,1754.5,73.73,88.85,1739.38
ORD011760,CUST02420,REST0058,2025-08-10,19:46,Delivered,Cash,898.22,118.06,157.8,858.48
ORD011761,CUST01354,REST0026,2025-03-16,10:48,Delivered,Cash,876.85,123.07,188.26,811.66
ORD011762,CUST02057,REST0074,2025-12-15,17:47,Delivered,bKash,1669.96,136.97,70.95,1735.98
ORD011763,CUST01428,REST0036,2025-06-21,17:16,Delivered,Cash,1622.37,36.31,124.51,1534.17
ORD011764,CUST00643,REST0044,2025-02-11,14:52,Delivered,Cash,871.09,47.38,134.65,783.82
ORD011765,CUST04924,REST0064,2025-06-06,13:49,Delivered,Nagad,1466.1,34.46,140.11,1360.45
ORD011766,CUST04961,REST0027,2025-12-01,11:01,Delivered,bKash,1703.52,96.34,66.14,1733.72
ORD011767,CUST00648,REST0008,2025-03-22,12:45,Delivered,Card,1485.32,81.07,162.87,1403.52
ORD011768,CUST00914,REST0090,2025-07-27,12:53,Delivered,Card,1756.75,149.15,213.81,1692.09
ORD011769,CUST03870,REST0001,2025-11-10,15:24,Delivered,Nagad,1414.51,122.57,134.83,1402.25
ORD011770,CUST04617,REST0023,2025-03-27,15:31,Delivered,Card,971.13,145.95,82.76,1034.32
ORD011771,CUST02326,REST0073,2025-08-20,18:30,Delivered,Nagad,1189.72,75.06,194.3,1070.48
ORD011772,CUST00906,REST0031,2025-06-26,17:03,Delivered,Nagad,1223.73,78.35,9.51,1292.57
ORD011773,CUST02550,REST0007,2025-04-17,18:47,Delivered,Card,1030.79,88.31,35.3,1083.8
ORD011774,CUST00993,REST0009,2025-05-19,20:05,Delivered,bKash,343.38,113.2,65.06,391.52
ORD011775,CUST04592,REST0071,2025-04-12,10:48,Delivered,bKash,1405.92,133.73,64.8,1474.85
ORD011776,CUST03559,REST0092,2025-11-06,20:37,Delivered,bKash,565.82,76.08,48.79,593.11
ORD011777,CUST02371,REST0098,2025-01-30,21:29,Delivered,bKash,1158.48,142.85,39.44,1261.89
ORD011778,CUST01233,REST0053,2025-07-13,22:46,Delivered,Cash,455.63,146.53,55.05,547.11
ORD011779,CUST01327,REST0016,2025-11-17,19:57,Delivered,Card,430.64,120.35,107.66,443.33
ORD011780,CUST03364,REST0074,2025-09-01,21:32,Delivered,bKash,1588.41,97.2,60.02,1625.59
ORD011781,CUST04013,REST0024,2025-11-10,10:33,Delivered,bKash,723.05,127.21,53.52,796.74
ORD011782,CUST03923,REST0074,2025-07-04,13:08,Delivered,bKash,1413.42,69.98,187.42,1295.98
ORD011783,CUST02721,REST0046,2025-10-20,14:03,Delivered,Cash,1671.3,91.38,95.82,1666.86
ORD011784,CUST02112,REST0029,2025-09-04,16:23,Delivered,Nagad,489.18,136.81,122.3,503.69
ORD011785,CUST01791,REST0089,2025-04-28,12:14,Delivered,Nagad,258.93,75.79,64.73,269.99
ORD011786,CUST00410,REST0030,2025-03-14,20:51,Delivered,bKash,285.25,149.92,71.31,363.86
ORD011787,CUST01655,REST0051,2025-03-10,20:32,Delivered,bKash,910.62,46.73,91.17,866.18
ORD011788,CUST04188,REST0083,2025-08-30,10:19,Delivered,bKash,1648.24,110.16,213.8,1544.6
ORD011789,CUST03590,REST0031,2025-06-01,17:14,Delivered,Nagad,923.22,140.85,185.24,878.83
ORD011790,CUST03979,REST0030,2025-11-15,14:39,Delivered,Cash,962.85,57.21,226.91,793.15
ORD011791,CUST01070,REST0034,2025-04-04,14:51,Delivered,bKash,1295.22,133.3,184.87,1243.65
ORD011792,CUST02673,REST0092,2025-09-28,15:19,Delivered,bKash,1791.22,111.13,44.29,1858.06
ORD011793,CUST04552,REST0019,2025-08-17,18:14,Cancelled,bKash,953.13,147.89,55.95,1045.07
ORD011794,CUST00941,REST0075,2025-01-30,11:52,Delivered,bKash,273.57,86.35,68.39,291.53
ORD011795,CUST02658,REST0028,2025-04-23,20:51,Delivered,bKash,661.97,52.43,153.69,560.71
ORD011796,CUST02004,REST0006,2025-12-01,13:14,Delivered,bKash,1370.32,51.42,136.77,1284.97
ORD011797,CUST04973,REST0017,2025-05-28,21:05,Delivered,Nagad,1054.47,56.37,42.97,1067.87
ORD011798,CUST02755,REST0091,2025-02-26,13:31,Delivered,Nagad,836.95,142.54,132.24,847.25
ORD011799,CUST03484,REST0036,2025-06-26,16:56,Delivered,Card,658.07,56.54,44.7,669.91
ORD011800,CUST03486,REST0001,2025-11-08,15:15,Delivered,bKash,852.23,142.03,45.98,948.28
ORD011801,CUST00661,REST0016,2025-02-25,15:50,Delivered,Card,509.58,106.2,99.37,516.41
ORD011802,CUST02944,REST0068,2025-09-22,19:00,Delivered,Cash,556.45,79.38,42.68,593.15
ORD011803,CUST00306,REST0047,2025-08-25,10:15,Delivered,Nagad,1057.92,49.12,16.15,1090.89
ORD011804,CUST00857,REST0023,2025-10-05,18:55,Delivered,bKash,1723.6,90.5,234.71,1579.39
ORD011805,CUST02942,REST0096,2025-03-18,16:35,Delivered,bKash,1376.68,86.83,90.03,1373.48
ORD011806,CUST00449,REST0067,2025-05-04,12:08,Delivered,Cash,777.28,130.06,32.48,874.86
ORD011807,CUST02923,REST0062,2025-01-28,19:52,Delivered,bKash,850.96,50.82,184.05,717.73
ORD011808,CUST04869,REST0085,2025-05-22,13:16,Delivered,Nagad,811.07,83.83,173.97,720.93
ORD011809,CUST02851,REST0088,2025-06-07,10:37,Delivered,Nagad,1260.71,33.0,92.27,1201.44
ORD011810,CUST02795,REST0015,2025-06-16,11:30,Delivered,Nagad,1556.7,77.76,145.45,1489.01
ORD011811,CUST01231,REST0075,2025-07-04,15:43,Delivered,Card,1071.19,84.84,101.1,1054.93
ORD011812,CUST02776,REST0067,2025-01-12,16:55,Delivered,bKash,594.05,108.89,1.17,701.77
ORD011813,CUST00482,REST0083,2025-06-18,14:39,Delivered,bKash,1616.39,75.42,53.01,1638.8
ORD011814,CUST03069,REST0043,2025-11-15,11:09,Delivered,Card,391.82,140.71,38.92,493.61
ORD011815,CUST03428,REST0008,2025-04-16,16:59,Delivered,bKash,618.03,130.4,154.51,593.92
ORD011816,CUST01161,REST0098,2025-09-11,16:40,Delivered,Card,1018.93,93.4,213.34,898.99
ORD011817,CUST01193,REST0098,2025-04-08,12:55,Delivered,Nagad,483.31,48.73,120.83,411.21
ORD011818,CUST04326,REST0044,2025-04-29,21:58,Delivered,Card,1118.64,53.05,161.83,1009.86
ORD011819,CUST01518,REST0026,2025-08-14,10:07,Delivered,Card,759.66,114.39,189.92,684.13
ORD011820,CUST02025,REST0067,2025-06-01,10:48,Delivered,Nagad,856.71,140.72,11.37,986.06
ORD011821,CUST00489,REST0032,2025-07-22,22:26,Delivered,bKash,944.12,78.03,199.98,822.17
ORD011822,CUST01709,REST0064,2025-06-12,22:29,Delivered,bKash,1304.84,115.9,124.58,1296.16
ORD011823,CUST01300,REST0043,2025-10-24,22:17,Delivered,bKash,491.87,105.7,122.97,474.6
ORD011824,CUST04093,REST0074,2025-05-02,20:20,Pending,Nagad,1750.43,113.73,226.24,1637.92
ORD011825,CUST03724,REST0074,2025-01-16,21:07,Delivered,Card,522.94,103.69,130.74,495.89
ORD011826,CUST04988,REST0062,2025-12-02,22:16,Delivered,Nagad,608.63,122.07,33.43,697.27
ORD011827,CUST02720,REST0011,2025-04-16,17:58,Delivered,bKash,252.65,30.22,63.16,219.71
ORD011828,CUST01086,REST0078,2025-09-19,16:41,Delivered,Card,1744.25,71.43,54.18,1761.5
ORD011829,CUST03205,REST0095,2025-01-20,13:54,Delivered,Nagad,936.7,66.06,167.6,835.16
ORD011830,CUST02168,REST0009,2025-09-01,13:59,Delivered,Nagad,1110.69,47.03,134.66,1023.06
ORD011831,CUST02860,REST0048,2025-09-01,22:15,Delivered,Cash,1776.35,75.79,183.29,1668.85
ORD011832,CUST01181,REST0006,2025-07-31,21:38,Delivered,Nagad,1549.39,65.94,183.07,1432.26
ORD011833,CUST03531,REST0054,2025-08-12,10:28,Delivered,Cash,1689.29,80.84,60.98,1709.15
ORD011834,CUST02460,REST0062,2025-12-19,21:25,Delivered,Cash,1490.45,31.5,188.04,1333.91
ORD011835,CUST03579,REST0054,2025-09-19,21:13,Delivered,bKash,1249.38,99.91,77.62,1271.67
ORD011836,CUST04327,REST0099,2025-08-08,10:32,Delivered,bKash,789.37,57.64,152.01,695.0
ORD011837,CUST01602,REST0098,2025-01-08,10:38,Delivered,Nagad,585.43,120.95,45.13,661.25
ORD011838,CUST02276,REST0056,2025-01-14,17:21,Delivered,Card,906.45,30.89,1.1,936.24
ORD011839,CUST04526,REST0082,2025-05-10,11:03,Delivered,bKash,1563.2,75.97,92.11,1547.06
ORD011840,CUST00145,REST0087,2025-01-22,16:24,Delivered,Cash,1761.35,84.16,77.35,1768.16
ORD011841,CUST02209,REST0030,2025-08-13,19:31,Delivered,Nagad,1691.77,73.62,65.68,1699.71
ORD011842,CUST00289,REST0003,2025-08-23,16:30,Delivered,Card,923.74,128.27,122.14,929.87
ORD011843,CUST04180,REST0061,2025-12-07,16:29,Delivered,bKash,542.97,139.11,55.75,626.33
ORD011844,CUST00534,REST0015,2025-07-18,14:19,Delivered,Card,850.91,96.12,40.4,906.63
ORD011845,CUST00181,REST0003,2025-05-14,15:33,Delivered,bKash,1739.81,37.84,134.92,1642.73
ORD011846,CUST03033,REST0015,2025-06-27,20:03,Delivered,bKash,1677.65,62.05,168.95,1570.75
ORD011847,CUST03565,REST0067,2025-02-13,21:35,Delivered,Card,927.34,44.96,105.64,866.66
ORD011848,CUST01068,REST0029,2025-01-08,17:08,Delivered,Cash,521.38,127.59,122.78,526.19
ORD011849,CUST02891,REST0031,2025-10-07,13:38,Delivered,Card,1554.37,37.46,178.19,1413.64
ORD011850,CUST04466,REST0071,2025-01-27,12:31,Delivered,Nagad,1260.05,134.38,118.5,1275.93
ORD011851,CUST00930,REST0071,2025-02-20,22:26,Delivered,bKash,661.0,115.43,8.73,767.7
ORD011852,CUST04515,REST0055,2025-03-10,21:04,Delivered,bKash,1437.92,109.82,117.98,1429.76
ORD011853,CUST00964,REST0075,2025-10-08,11:54,Delivered,Nagad,1723.29,81.01,27.52,1776.78
ORD011854,CUST03350,REST0092,2025-02-13,13:31,Delivered,Card,538.48,40.03,134.62,443.89
ORD011855,CUST03517,REST0100,2025-06-24,10:27,Delivered,Card,557.45,89.59,139.36,507.68
ORD011856,CUST03157,REST0043,2025-04-29,13:43,Delivered,Cash,1373.01,39.22,211.73,1200.5
ORD011857,CUST02841,REST0025,2025-12-31,13:19,Delivered,bKash,366.22,130.52,63.38,433.36
ORD011858,CUST02127,REST0081,2025-09-26,18:53,Delivered,Nagad,1082.75,71.52,83.71,1070.56
ORD011859,CUST03899,REST0055,2025-06-30,19:45,Delivered,bKash,786.78,91.44,131.83,746.39
ORD011860,CUST01760,REST0050,2025-02-22,18:48,Delivered,Nagad,581.0,87.93,145.25,523.68
ORD011861,CUST01480,REST0038,2025-10-20,15:35,Delivered,bKash,739.82,148.08,184.96,702.94
ORD011862,CUST04803,REST0060,2025-07-10,12:21,Delivered,bKash,1336.99,90.96,231.15,1196.8
ORD011863,CUST00977,REST0085,2025-07-13,19:35,Delivered,Cash,862.42,51.93,180.77,733.58
ORD011864,CUST00961,REST0052,2025-02-09,21:37,Delivered,bKash,1562.09,118.14,63.54,1616.69
ORD011865,CUST03428,REST0084,2025-03-19,18:25,Delivered,bKash,1555.94,126.92,70.89,1611.97
ORD011866,CUST04968,REST0074,2025-07-08,15:04,Delivered,Cash,1251.4,113.42,200.62,1164.2
ORD011867,CUST03900,REST0070,2025-04-05,18:19,Delivered,bKash,1207.93,110.28,11.1,1307.11
ORD011868,CUST00081,REST0076,2025-01-25,19:03,Delivered,bKash,366.9,32.54,80.16,319.28
ORD011869,CUST04666,REST0081,2025-04-13,18:19,Delivered,bKash,1484.92,74.53,68.59,1490.86
ORD011870,CUST02860,REST0045,2025-10-29,20:24,Delivered,Nagad,1668.91,52.46,140.56,1580.81
ORD011871,CUST01657,REST0097,2025-06-08,22:47,Delivered,bKash,1553.23,65.53,184.48,1434.28
ORD011872,CUST02550,REST0100,2025-12-24,13:58,Delivered,Card,597.45,92.51,149.36,540.6
ORD011873,CUST01072,REST0019,2025-07-27,12:30,Delivered,Card,512.32,120.52,128.08,504.76
ORD011874,CUST01661,REST0005,2025-12-13,10:40,Cancelled,bKash,881.2,53.88,139.4,795.68
ORD011875,CUST02713,REST0042,2025-04-04,14:10,Delivered,bKash,1677.48,129.94,204.14,1603.28
ORD011876,CUST02457,REST0093,2025-11-20,13:11,Delivered,Card,1253.07,82.43,33.11,1302.39
ORD011877,CUST00825,REST0030,2025-02-08,12:09,Delivered,Nagad,918.93,61.04,229.73,750.24
ORD011878,CUST03085,REST0065,2025-12-02,17:48,Delivered,Card,565.06,108.48,111.38,562.16
ORD011879,CUST01869,REST0076,2025-06-13,19:58,Delivered,Cash,1461.68,63.12,71.0,1453.8
ORD011880,CUST03852,REST0079,2025-12-07,16:55,Delivered,bKash,1444.6,69.84,162.91,1351.53
ORD011881,CUST04323,REST0005,2025-11-18,21:19,Delivered,Nagad,663.5,80.22,110.07,633.65
ORD011882,CUST00988,REST0038,2025-02-24,11:58,Delivered,Card,1283.31,92.02,91.33,1284.0
ORD011883,CUST00191,REST0011,2025-03-13,21:35,Delivered,bKash,645.24,102.68,126.66,621.26
ORD011884,CUST01024,REST0084,2025-02-11,18:48,Pending,bKash,1459.77,74.85,209.54,1325.08
ORD011885,CUST04564,REST0029,2025-11-22,17:24,Cancelled,Card,295.32,31.64,73.83,253.13
ORD011886,CUST04124,REST0014,2025-05-12,20:58,Delivered,Nagad,1617.32,72.97,196.57,1493.72
ORD011887,CUST03295,REST0090,2025-01-21,21:27,Delivered,Cash,1092.56,52.51,241.86,903.21
ORD011888,CUST03114,REST0098,2025-01-01,19:32,Cancelled,bKash,555.08,56.55,138.77,472.86
ORD011889,CUST03664,REST0074,2025-06-15,13:30,Delivered,Nagad,1167.32,46.76,11.91,1202.17
ORD011890,CUST02086,REST0091,2025-03-01,13:08,Delivered,Card,1375.7,76.53,75.92,1376.31
ORD011891,CUST01157,REST0089,2025-03-17,16:59,Delivered,bKash,1395.52,124.26,147.28,1372.5
ORD011892,CUST01712,REST0010,2025-04-01,16:52,Delivered,Nagad,1723.07,33.37,27.72,1728.72
ORD011893,CUST04606,REST0039,2025-07-26,13:16,Delivered,Card,850.25,85.36,35.06,900.55
ORD011894,CUST00163,REST0060,2025-03-29,10:11,Delivered,Nagad,1587.53,145.78,221.84,1511.47
ORD011895,CUST04400,REST0096,2025-03-23,15:34,Pending,Card,319.5,75.69,79.88,315.31
ORD011896,CUST02795,REST0098,2025-01-17,15:30,Delivered,Nagad,725.37,102.17,159.4,668.14
ORD011897,CUST04878,REST0023,2025-11-25,12:18,Delivered,bKash,1056.67,47.76,59.51,1044.92
ORD011898,CUST00054,REST0097,2025-07-29,14:00,Delivered,Nagad,1585.28,33.5,93.32,1525.46
ORD011899,CUST00374,REST0096,2025-11-08,21:46,Delivered,bKash,1004.34,43.86,131.48,916.72
ORD011900,CUST00877,REST0022,2025-02-22,17:11,Delivered,Card,1175.62,56.82,128.54,1103.9
ORD011901,CUST02776,REST0086,2025-05-08,13:27,Delivered,bKash,612.08,52.51,130.84,533.75
ORD011902,CUST03730,REST0087,2025-05-26,18:43,Delivered,bKash,692.34,41.62,173.08,560.88
ORD011903,CUST02866,REST0083,2025-10-31,19:43,Delivered,Card,1327.82,116.05,147.33,1296.54
ORD011904,CUST02685,REST0023,2025-11-06,14:58,Delivered,bKash,1799.61,109.87,154.74,1754.74
ORD011905,CUST02709,REST0022,2025-09-05,14:12,Delivered,bKash,1640.73,98.57,178.23,1561.07
ORD011906,CUST03289,REST0062,2025-01-01,22:02,Delivered,Cash,1447.73,124.99,221.32,1351.4
ORD011907,CUST00040,REST0094,2025-02-10,16:14,Delivered,Nagad,494.96,48.43,86.35,457.04
ORD011908,CUST01655,REST0019,2025-03-14,10:05,Delivered,bKash,1499.41,40.24,158.15,1381.5
ORD011909,CUST00798,REST0022,2025-06-09,22:26,Delivered,bKash,1432.38,106.77,131.93,1407.22
ORD011910,CUST00710,REST0001,2025-07-31,15:56,Delivered,Card,392.56,72.81,78.94,386.43
ORD011911,CUST04725,REST0034,2025-11-29,11:58,Delivered,bKash,612.85,85.77,50.8,647.82
ORD011912,CUST00025,REST0026,2025-10-23,12:02,Delivered,Cash,785.87,106.95,182.96,709.86
ORD011913,CUST04054,REST0004,2025-05-19,22:07,Delivered,bKash,1254.93,93.58,202.13,1146.38
ORD011914,CUST02115,REST0048,2025-10-31,17:49,Delivered,Nagad,726.91,114.37,57.54,783.74
ORD011915,CUST02745,REST0045,2025-02-12,13:08,Delivered,Card,431.73,56.69,107.93,380.49
ORD011916,CUST02351,REST0012,2025-06-28,16:36,Delivered,bKash,319.1,116.29,79.78,355.61
ORD011917,CUST04574,REST0092,2025-07-08,19:56,Delivered,Cash,1291.27,148.09,122.99,1316.37
ORD011918,CUST04201,REST0037,2025-09-03,19:22,Delivered,Card,543.51,102.75,135.88,510.38
ORD011919,CUST02705,REST0003,2025-10-25,14:56,Delivered,Cash,1578.16,127.2,64.94,1640.42
ORD011920,CUST01457,REST0028,2025-06-03,21:49,Delivered,Nagad,1772.91,66.92,162.31,1677.52
ORD011921,CUST01074,REST0093,2025-04-14,11:17,Delivered,bKash,780.49,102.84,80.52,802.81
ORD011922,CUST01236,REST0084,2025-01-11,10:18,Delivered,bKash,1669.98,68.06,26.31,1711.73
ORD011923,CUST04698,REST0002,2025-01-25,14:15,Delivered,Nagad,1222.96,32.88,28.76,1227.08
ORD011924,CUST04485,REST0056,2025-10-23,13:39,Delivered,Card,928.87,76.81,66.3,939.38
ORD011925,CUST03367,REST0065,2025-01-25,15:59,Delivered,Nagad,317.05,90.44,61.54,345.95
ORD011926,CUST04525,REST0046,2025-03-25,12:59,Delivered,Card,860.27,33.02,133.82,759.47
ORD011927,CUST02065,REST0100,2025-04-16,11:54,Delivered,bKash,1554.9,30.52,229.47,1355.95
ORD011928,CUST04539,REST0044,2025-08-29,12:06,Delivered,Nagad,1496.41,63.67,56.97,1503.11
ORD011929,CUST03427,REST0018,2025-04-29,13:10,Delivered,Card,1752.47,48.23,207.15,1593.55
ORD011930,CUST01017,REST0073,2025-04-18,15:39,Delivered,bKash,1372.44,145.79,217.12,1301.11
ORD011931,CUST02018,REST0037,2025-11-26,18:04,Delivered,Card,1249.44,114.68,11.18,1352.94
ORD011932,CUST03424,REST0054,2025-06-29,21:46,Delivered,Card,1182.67,52.14,131.93,1102.88
ORD011933,CUST02426,REST0025,2025-05-11,20:12,Delivered,bKash,467.49,81.91,116.87,432.53
ORD011934,CUST04488,REST0083,2025-10-22,21:31,Delivered,Nagad,328.97,75.67,82.24,322.4
ORD011935,CUST04126,REST0062,2025-04-01,21:41,Delivered,Nagad,953.15,125.56,41.61,1037.1
ORD011936,CUST04227,REST0025,2025-08-29,11:18,Delivered,Nagad,1625.13,64.11,183.09,1506.15
ORD011937,CUST04497,REST0052,2025-09-04,15:00,Delivered,bKash,1728.37,135.04,19.53,1843.88
ORD011938,CUST04219,REST0063,2025-06-17,21:56,Delivered,bKash,1675.13,31.31,195.84,1510.6
ORD011939,CUST00920,REST0015,2025-08-11,18:07,Delivered,Nagad,574.12,36.27,143.53,466.86
ORD011940,CUST03835,REST0046,2025-10-05,11:16,Delivered,Nagad,1247.15,140.14,191.82,1195.47
ORD011941,CUST04052,REST0056,2025-07-09,10:04,Delivered,Card,1593.99,141.89,107.38,1628.5
ORD011942,CUST04170,REST0026,2025-01-19,20:57,Delivered,Nagad,262.08,76.98,65.52,273.54
ORD011943,CUST03544,REST0064,2025-01-14,21:11,Delivered,Nagad,416.69,30.81,72.81,374.69
ORD011944,CUST00111,REST0020,2025-08-31,22:40,Delivered,bKash,1675.87,126.73,240.33,1562.27
ORD011945,CUST03783,REST0067,2025-04-19,17:39,Delivered,Card,1752.11,147.15,5.32,1893.94
ORD011946,CUST02225,REST0025,2025-07-09,13:26,Delivered,bKash,255.99,37.48,64.0,229.47
ORD011947,CUST03092,REST0021,2025-08-06,22:04,Delivered,bKash,747.66,108.31,83.57,772.4
ORD011948,CUST02253,REST0034,2025-10-26,11:17,Delivered,Card,1510.44,48.24,32.67,1526.01
ORD011949,CUST03594,REST0088,2025-11-07,20:50,Delivered,Cash,370.4,93.74,92.6,371.54
ORD011950,CUST03081,REST0025,2025-08-24,17:45,Delivered,bKash,992.74,104.4,228.94,868.2
ORD011951,CUST01991,REST0065,2025-06-17,14:05,Delivered,Card,1716.8,138.34,209.94,1645.2
ORD011952,CUST03948,REST0029,2025-09-25,17:40,Delivered,Cash,1258.3,38.34,227.06,1069.58
ORD011953,CUST03647,REST0032,2025-07-12,13:58,Delivered,bKash,1660.53,122.69,139.22,1644.0
ORD011954,CUST02128,REST0001,2025-08-30,13:06,Delivered,Card,1309.94,143.25,157.67,1295.52
ORD011955,CUST01568,REST0035,2025-06-11,21:38,Delivered,bKash,1792.28,68.56,187.26,1673.58
ORD011956,CUST03588,REST0056,2025-12-30,20:45,Delivered,bKash,528.62,89.05,120.65,497.02
ORD011957,CUST02174,REST0016,2025-12-05,22:17,Delivered,bKash,267.27,33.2,66.82,233.65
ORD011958,CUST04604,REST0032,2025-10-06,14:33,Delivered,bKash,475.15,139.56,62.18,552.53
ORD011959,CUST02423,REST0079,2025-05-15,20:22,Delivered,Card,1066.82,89.31,188.88,967.25
ORD011960,CUST04630,REST0005,2025-07-12,10:26,Delivered,bKash,737.45,74.23,184.36,627.32
ORD011961,CUST04247,REST0010,2025-03-30,19:02,Delivered,bKash,408.42,91.79,100.52,399.69
ORD011962,CUST04314,REST0086,2025-02-11,12:08,Delivered,bKash,342.52,91.92,53.1,381.34
ORD011963,CUST04378,REST0072,2025-04-03,17:50,Cancelled,bKash,287.07,130.4,71.77,345.7
ORD011964,CUST04401,REST0079,2025-08-03,13:35,Delivered,Nagad,405.9,117.63,101.48,422.05
ORD011965,CUST03756,REST0020,2025-12-15,10:33,Delivered,Nagad,1357.33,135.29,4.37,1488.25
ORD011966,CUST04758,REST0089,2025-01-01,15:25,Delivered,Card,1479.66,96.6,242.89,1333.37
ORD011967,CUST01219,REST0012,2025-12-01,15:43,Delivered,Nagad,1429.04,45.84,136.35,1338.53
ORD011968,CUST01450,REST0090,2025-06-13,22:33,Cancelled,bKash,1146.28,60.6,217.09,989.79
ORD011969,CUST01588,REST0068,2025-04-16,11:39,Delivered,bKash,1055.93,74.39,128.5,1001.82
ORD011970,CUST03985,REST0063,2025-08-20,17:14,Delivered,bKash,1799.73,97.71,207.41,1690.03
ORD011971,CUST04750,REST0026,2025-02-15,13:32,Delivered,bKash,1644.62,99.63,132.15,1612.1
ORD011972,CUST03136,REST0060,2025-07-24,21:03,Delivered,bKash,735.99,102.57,101.95,736.61
ORD011973,CUST02221,REST0074,2025-01-21,21:29,Delivered,Cash,611.53,79.2,67.86,622.87
ORD011974,CUST00397,REST0061,2025-06-26,17:15,Delivered,Nagad,819.91,98.14,42.24,875.81
ORD011975,CUST03738,REST0015,2025-06-16,17:54,Delivered,Card,1032.83,109.66,22.15,1120.34
ORD011976,CUST00744,REST0005,2025-10-21,12:05,Cancelled,Nagad,684.29,34.96,171.07,548.18
ORD011977,CUST01454,REST0032,2025-09-22,14:26,Delivered,Cash,1080.52,139.48,81.5,1138.5
ORD011978,CUST02018,REST0096,2025-10-03,17:11,Delivered,bKash,1075.16,81.96,89.07,1068.05
ORD011979,CUST04147,REST0022,2025-12-06,10:29,Delivered,bKash,651.85,83.59,138.55,596.89
ORD011980,CUST03287,REST0022,2025-01-08,19:31,Delivered,bKash,368.17,64.0,25.72,406.45
ORD011981,CUST01826,REST0012,2025-09-27,13:40,Delivered,Nagad,962.01,82.71,3.16,1041.56
ORD011982,CUST02668,REST0064,2025-11-14,12:46,Delivered,bKash,964.79,106.74,237.28,834.25
ORD011983,CUST04980,REST0075,2025-07-31,15:23,Delivered,Nagad,276.67,119.77,69.17,327.27
ORD011984,CUST03612,REST0088,2025-06-12,20:27,Delivered,bKash,1383.31,130.65,143.38,1370.58
ORD011985,CUST02323,REST0080,2025-11-07,19:33,Delivered,Card,813.99,146.73,163.58,797.14
ORD011986,CUST04784,REST0016,2025-02-14,17:41,Delivered,bKash,1130.67,122.7,223.11,1030.26
ORD011987,CUST02632,REST0065,2025-08-21,18:41,Delivered,Card,271.21,94.89,67.8,298.3
ORD011988,CUST01954,REST0051,2025-02-22,16:57,Delivered,bKash,401.15,58.87,100.29,359.73
ORD011989,CUST00362,REST0087,2025-08-21,20:21,Delivered,Card,748.53,119.18,187.13,680.58
ORD011990,CUST00400,REST0092,2025-12-08,12:16,Delivered,bKash,1748.48,94.11,142.8,1699.79
ORD011991,CUST03655,REST0032,2025-06-20,14:13,Delivered,Cash,1633.98,127.6,21.54,1740.04
ORD011992,CUST00795,REST0053,2025-01-06,14:50,Delivered,Nagad,1764.99,75.96,122.42,1718.53
ORD011993,CUST00563,REST0100,2025-02-13,10:46,Delivered,bKash,929.81,119.62,82.41,967.02
ORD011994,CUST03156,REST0003,2025-04-01,11:14,Delivered,bKash,286.18,48.73,71.54,263.37
ORD011995,CUST02275,REST0013,2025-07-15,16:14,Delivered,bKash,917.0,74.02,143.58,847.44
ORD011996,CUST02065,REST0092,2025-01-04,13:07,Delivered,Nagad,920.25,105.53,137.01,888.77
ORD011997,CUST00220,REST0092,2025-05-01,12:57,Delivered,Cash,1765.52,127.29,101.14,1791.67
ORD011998,CUST02632,REST0058,2025-03-04,13:13,Delivered,Nagad,430.69,95.0,107.67,418.02
ORD011999,CUST02500,REST0045,2025-04-02,16:00,Delivered,Cash,423.87,124.7,70.33,478.24
ORD012000,CUST02017,REST0024,2025-09-04,21:00,Delivered,bKash,889.24,134.49,25.48,998.25
